Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
Q8TF01	2771.2459212478866	2768.60555614365	2772.7240858404284	2768.0584170612583	2771.04868405384	2863.507677460282	2862.6381541649394	2864.6642370894133	2862.871295082728	2865.1398762232725
Q8TF05;Q8TF05-2	2881.361604010563	2883.004895968515	2880.527182966074	2883.512858792524	2881.4338512446147	2841.8621131002865	2842.0788054578984	2841.3463619990653	2842.3039072250676	2841.1554533444905
Q8TF42	2846.262077119602	2844.1287762626116	2846.2800083864913	2840.724250174975	2847.8444076799833	2574.046845676481	2579.905715683382	2571.1501195943724	2571.8543868687284	2570.124797527419
Q8TF46;Q8TF46-2;Q8TF46-4;Q8TF46-3	2570.3522380190807	2565.0354856147283	2572.8766329773125	2562.9254325326547	2570.4178389999197	2642.6606598808235	2643.0171921277806	2643.719421104837	2640.9412748512573	2644.1283766211695
Q8TF47	2228.8075990319853	2230.2696713818923	2228.3530929994645	2230.8447992615124	2229.400429331973	2187.0558497436273	2187.5572615877013	2186.5998365615214	2186.9027218383612	2186.8076182172445
Q8TF50	2433.1946343114632	2432.517670790384	2433.432780925247	2432.8799226546616	2431.9926299058725	2545.620800701044	2543.456653406394	2546.7900543887504	2546.619704938898	2546.696725071939
Q8TF62;H0YMP8	2342.394878620528	2345.2258885868755	2341.31925193188	2346.6540395310794	2342.5519811381405	2326.5631141882777	2326.0576655517143	2326.2966831726617	2327.2708103370633	2326.4208767963614
Q8TF64	2255.4736056402535	2254.6891749106862	2256.2097934515905	2254.4874565712116	2256.2241116303917	2250.7959480664585	2251.3849074812256	2250.8842705194024	2249.7789789959297	2251.424227603361
Q8TF65	2329.639539254208	2328.059744935163	2329.686372320007	2325.682079792381	2330.6680015649436	2146.914792938674	2150.8786175350574	2144.970602779757	2145.432907309612	2144.248316045242
Q8TF66;Q8TF66-2	2196.743734406832	2197.704633773744	2197.1156015599954	2199.7774114598415	2196.1308944464927	2367.8927384663302	2364.462702661924	2369.786391542551	2368.758439107002	2370.726162565023
Q8TF68;Q8TF68-3;Q8TF68-2;E9PHB3	2932.58235763441	2931.4318932983088	2932.9606507775884	2930.6390815322306	2932.7076342348682	2911.902712800929	2912.640775960643	2911.719530101237	2911.4289417061477	2911.6020674421984
Q8TF71;A0A087X138	2231.416106143077	2234.091203514415	2231.8533741211313	2237.1337035144074	2232.5341647489704	2345.873658621488	2343.5474187487516	2347.299849394485	2345.487445464369	2349.2658694291304
Q8TF76	2257.6847984823808	2262.0273315519835	2255.5848236190945	2263.881748070282	2257.327477344772	2221.8921911778116	2221.091484950611	2221.2558679828026	2223.603124939625	2220.863826402898
Q8WTR2;Q8WTR2-2	2228.5019353968605	2229.6953320947036	2227.6012496259405	2229.777203694789	2228.26864925335	2182.1222748033356	2182.4756205290755	2181.4948486347785	2182.746367847352	2180.9783634636274
Q8WTS1	2225.8781238737965	2230.7674757787354	2223.6843946509834	2232.5284583000116	2226.4237087358383	2120.8693886016285	2121.423121731135	2119.533403068864	2121.8359820480136	2119.3375774331444
Q8WTS6	2385.6561013206033	2387.9482053648867	2384.4415894884555	2388.9148847487522	2385.219958322734	2374.254338496705	2373.6121752119234	2373.9690773288667	2375.411576593968	2373.6211838241743
Q8WTT0;Q8WTT0-2	2215.2777596612077	2215.330597679685	2214.2059540042874	2214.9674728380746	2213.25427010043	2248.2764912765556	2246.948063176798	2248.354604002545	2250.380818059629	2246.9740869832817
Q8WTT2	2961.5737148534567	2955.4864878210915	2964.182209526465	2952.8276460770758	2961.325906430208	3032.2129496525235	3032.708728301399	3033.232120569186	3030.584154960008	3033.3374469564
Q8WTW3;A0A087WVI0	2793.691332843365	2793.4288029756876	2794.214630470346	2793.4540008096055	2794.4917875382907	2781.8522096276483	2782.4281524691937	2781.844488111396	2780.9455068586917	2782.389827933229
Q8WTW4	2573.492167717471	2567.5311563569862	2576.4880926953497	2565.0107298385774	2574.227653857862	2616.4784266084007	2617.773211638725	2617.316797100724	2613.8778031463453	2618.0048129197326
Q8WTX7;B7WPJ3;F2Z3I9;F2Z2C1;F8WD52	2298.5903358521914	2297.7494771715546	2298.2886860987337	2296.9967344762827	2297.502961615397	2308.0056379348744	2307.6896806014333	2307.981067303875	2308.8740115746305	2307.132843830463
Q8WU10;Q8WU10-2	2514.5046776510044	2509.745023156165	2514.129724727779	2504.4832918902484	2513.288396237924	2298.4388743090535	2303.0761542423193	2295.8729809917218	2298.328237449284	2292.90477033057
Q8WU39	2458.5774756252567	2461.83826463025	2460.298982373002	2468.52642333285	2458.2020901271544	2946.378976482448	2936.9572696910755	2951.9671556542844	2947.582336696102	2955.7885190975726
Q8WU67;J3KTE1	2180.08729025977	2179.116182102624	2180.833953894724	2179.0751743736696	2180.271050417047	2220.5117605277733	2220.1761938687787	2221.053104756976	2220.0092145954522	2221.4903446976814
Q8WU76;Q8WU76-2;A0A087WUD7	2877.0441156961224	2876.710035733249	2877.324675046265	2876.3072183475556	2877.78359608135	2829.7867795722746	2830.96545876693	2829.3537645962683	2828.934763154497	2829.556902597887
Q8WU79;A0A087WV97;Q8WU79-2;Q8WU79-3	3101.3199954698143	3100.044771987691	3102.2964353040993	3100.097054199365	3101.3827374399484	3170.891259241683	3170.103145165833	3171.7696272920266	3170.4105305830994	3172.3326277773986
Q8WU90	2960.5060782539654	2957.521429016733	2961.6734964597067	2956.1152345188552	2960.2666885874874	2989.3739960380567	2989.6717925331127	2989.787494125244	2988.69990758365	2989.6957732099713
Q8WUA2	2932.6888913371813	2928.552768456462	2934.0397546906343	2926.310240417252	2932.1520095425035	2951.522797573311	2952.220658547496	2951.8142041928445	2950.8095120859552	2951.346690191456
Q8WUA4;A0A087WZD8	2852.6090232776423	2851.012163557574	2852.8127167082225	2849.8528415735905	2852.0681495886356	2843.2317771677062	2843.6616142558128	2843.0964359820737	2843.308919182898	2842.5075690490576
Q8WUA7;A0A0A0MRY0;Q8WUA7-4;B0QYI1;Q8WUA7-2;Q8WUA7-3	2868.6942789868917	2869.082636485403	2869.085254631749	2870.2033488790344	2868.6028989724614	2959.6990070909237	2957.998159584928	2960.746307759488	2959.8784654315673	2961.43206460158
Q8WUA8	2194.2884386797614	2195.290616241599	2193.52213324128	2195.6941966394775	2193.5363435629115	2207.104546935849	2206.3120213756856	2207.1042074148213	2208.186641763207	2206.6390459859113
Q8WUB8;Q8WUB8-3;Q8WUB8-2;S5FZ81	2686.236015748291	2686.985936069432	2685.929967705916	2687.7324794464585	2685.640323494407	2739.867828086244	2738.511211527512	2740.3830116629	2740.695234448836	2740.367736326919
Q8WUD1;Q5HYI5;Q8WUD1-2	2717.3189347069188	2715.4755529387326	2718.14711076709	2714.936997784028	2716.917099585252	2775.867580668987	2775.262683217466	2776.565277835875	2775.6996706806904	2776.633769943957
Q8WUD6;F8W1B3	2253.633298429163	2255.720204222249	2252.845950837921	2257.3294015935585	2252.880335232069	2326.0434438683033	2323.9144121435743	2326.7076279622356	2327.4355261587607	2326.7764107645658
Q8WUF5	2303.9521118011953	2304.772530271973	2304.1729572210224	2305.6267973856234	2304.6381961279944	2319.4417705768283	2319.1901372760567	2319.6999466678294	2318.9744044636095	2320.42297012084
Q8WUF8;Q8WUF8-3;Q8WUF8-2;E9PBM2;Q8WUF8-4;B4DMI0	2752.7607156825366	2752.2543689002023	2753.0331381504852	2752.552385388331	2752.0558478522166	2832.6685738557685	2831.1931971843496	2833.5234443034688	2833.2157007753353	2833.578047604047
Q8WUH1;A0A0C4DGJ7;Q8WUH1-2;H0YHA3;A0A0C4DFT6;H0YHB4;H0YIM9;H0YID9;H0YIM3	2359.095291745654	2361.2084600331837	2357.541542478908	2361.9953542777052	2357.7671877440243	2370.9179456879824	2369.601704494802	2370.7770636320693	2372.937752583504	2369.8825640237333
Q8WUH2	2836.304463642611	2834.1693942882125	2836.491057949187	2832.102661598249	2836.185339286965	2752.7835941054714	2754.7931809888046	2751.8562890889734	2752.2862443262584	2750.9825096170475
Q8WUH6	2831.0564437643156	2829.6337849415127	2831.5857534408296	2828.8465344757155	2831.0596417668153	2829.4264070997565	2829.8743940354348	2829.459592858765	2828.9890827165264	2829.3859766075916
Q8WUI4;Q8WUI4-3;Q8WUI4-4;Q8WUI4-7;Q8WUI4-6;Q8WUI4-5;J3KPH8;Q8WUI4-8;Q8WUI4-10	2717.724873116041	2717.7147396724513	2717.2673148711083	2717.8501448822412	2716.341071219458	2779.7355490846603	2778.1677638175647	2780.256799784674	2781.145743905156	2779.6327838973957
Q8WUJ0	2536.4202327586545	2536.524894927324	2535.039772046954	2534.7772012012797	2535.9110312794405	2380.141251910026	2382.587955154493	2378.212553662696	2380.7602723351242	2376.5251069431392
Q8WUJ3	2218.4309442380245	2219.0669911503173	2218.7201253735534	2219.515942482251	2219.597953747363	2187.6355080737067	2188.4060577973855	2187.427089105106	2186.629895979485	2188.156680094175
Q8WUK0;Q8WUK0-2	2868.4934530656465	2867.513416977787	2868.788241735192	2866.370025548426	2869.273622165369	2782.1590856350203	2784.2097688517933	2781.2940881342033	2781.082112772921	2781.18275758016
Q8WUM0	3181.792261061318	3180.7264950371923	3182.0065121649654	3179.985671789469	3181.575951499192	3173.6483424174844	3174.0210039174735	3173.5578920077214	3173.5503481806877	3173.267617028599
Q8WUM4	3374.2656952181205	3374.022654963979	3374.6875969369703	3374.415117164957	3374.2638091131676	3424.9130862902716	3424.1198848133836	3425.520217595109	3424.821851279081	3425.9215473045983
Q8WUM4-2	2218.1871967446396	2218.675102017474	2217.4016543839434	2218.1822774909433	2217.8773716183064	2155.951100588058	2156.7543807453235	2155.1503285835997	2156.4450542875475	2154.410649951769
Q8WUM9	2402.947031715924	2404.3700264131216	2403.3355968380297	2405.4575529579965	2404.776252241708	2369.4176721223666	2370.2485064073267	2369.2496313743804	2367.966067858433	2370.532446021387
Q8WUQ7;Q8WUQ7-2;K7ENY9	2790.0336326306906	2790.5758794480917	2789.7039435128904	2790.520702413134	2790.2742544548455	2747.9197891520444	2748.567754765129	2747.4391446756817	2747.8514130205645	2747.31568426744
Q8WUR7;H0Y996;H3BMR1;Q8WUR7-2;Q8WUR7-3	2693.301097209869	2688.529858954031	2695.0057274620513	2686.2186272066374	2692.6124669202204	2744.0463087613225	2744.330553384805	2744.714791987762	2743.2845880469	2744.3558833130164
Q8WUU5	2735.1191904516545	2730.4789994138955	2734.7307885931045	2725.2148227309103	2734.0893496914723	2506.0436955123487	2510.936839582024	2503.3482489199396	2505.7808816550673	2500.4313199686517
Q8WUW1;Q8WUW1-2	2938.561091623281	2939.397387983144	2938.4623322011616	2940.2991461146758	2938.396876022371	2987.5522607842977	2986.409278845204	2988.075535185612	2987.959886426994	2988.3785167468795
Q8WUX1;C9JJU1;C9JMY2;C9JHH7;C9JWG4;C9JNK4	2249.512887118248	2248.0666646861414	2250.430150433187	2247.19661373455	2250.58035987485	2203.8902346654327	2205.490116499069	2203.567394303095	2202.357373576501	2204.0025308052136
Q8WUX2	2393.685262562053	2399.563941823574	2391.9283460665893	2402.2746578153724	2395.6145126218116	2280.1322308704657	2281.0531376954605	2278.871068895198	2279.967909734318	2279.7790911873935
Q8WUX9	2976.3956705901674	2970.8630815115725	2978.805369804359	2968.2396101778045	2976.5964357861753	3005.7329977580243	3006.936305240443	3006.312518333389	3003.823439609507	3006.4713724306825
Q8WUY1;H0YAR9	2963.795495600203	2960.1517345929733	2964.481300313235	2957.3213303472166	2963.4106413258537	2894.8301641849175	2896.937276302032	2894.0892750329044	2894.1423196612122	2893.050654790421
Q8WUY8;M0R1E3	2372.9958669803364	2377.7455922901654	2372.39521569274	2381.460774912657	2374.1943753695996	2440.9908617882675	2438.876114754223	2441.804515689922	2441.172303309097	2443.5485358155483
Q8WUZ0;Q8WUZ0-2	2954.4847213132607	2954.491736979421	2954.0291617662288	2953.9941460261357	2954.1412472583693	2918.1271759680913	2918.6181078460645	2917.644642533166	2918.4994702989106	2917.0675602860133
Q8WV22;I3L1I3;H3BSL0;H3BR73	2647.576961510012	2643.857606273509	2649.3074850609814	2642.585534034407	2647.2100832488914	2732.286960910603	2731.8011859467542	2733.3676992689634	2731.4998776178118	2733.5954231394867
Q8WV24;R4GND3	2192.967182793794	2193.1401566868485	2193.114235222019	2193.07637343104	2193.751472560569	2150.322244943401	2151.289504991336	2149.932082931668	2149.5768899346454	2150.231903101489
Q8WV28;Q8WV28-2;Q8WV28-3;Q2MD59	2210.90223328128	2213.1091823416496	2214.9696790048342	2221.753829491279	2211.413479732789	2911.5847309228566	2899.1700670222745	2919.8629994525595	2911.466129098543	2926.100282687951
Q8WV44;Q8WV44-2;H0Y9T3;Q8WV44-4	2655.140585682504	2653.9226382837523	2655.7430644125493	2653.8512837028316	2654.562812706082	2732.1968248478947	2731.026774867154	2733.063451644757	2732.395694760088	2733.16708013069
Q8WV60;Q8WV60-3;F6S289;Q8WV60-2	2211.923663424509	2210.240649048917	2212.431657288973	2209.2322440952275	2211.7525411105094	2208.6779237554106	2209.1655526591603	2208.6748241584282	2208.3426236957257	2208.434152533074
Q8WV74;Q8WV74-2	2278.0772715262547	2279.051375347003	2276.4908289294817	2277.9683666242786	2277.5703690430764	2140.356224584641	2142.231105758123	2138.615439061855	2141.2315261837557	2137.1198755499445
Q8WV92;H7C3Q6;B8ZZL5	2552.4565337825056	2552.605635617255	2554.0196397143595	2553.907370646983	2554.5921801654868	2595.525569914119	2595.538317017348	2596.3562185957676	2593.3380533454965	2598.458467988225
Q8WV93;H0Y5F4	2446.9114497283995	2445.3876875067494	2447.0203466213147	2443.481621985551	2447.4492880356147	2323.9212334875524	2326.667621382505	2322.6057836815626	2322.943423946863	2321.97317030173
Q8WVC0;Q8WVC0-2	2843.78228992958	2837.7864175994164	2845.461441696439	2834.717348883202	2842.013736495392	2923.2705047484837	2923.024835793293	2924.157987185969	2923.2449518097123	2923.097809368056
Q8WVD3;Q8WVD3-2	2316.00468304257	2315.821026170822	2316.432200929584	2315.341200719633	2317.508352343658	2226.7096616450435	2228.8444330662464	2225.8914059134913	2225.1260400607584	2226.3819120378844
Q8WVE0	2177.3544146894174	2177.8749196159497	2176.045239592469	2177.39563201453	2175.7653729347317	2159.4759393653203	2159.0387808965206	2159.002255037813	2161.2911789345108	2157.5816868016327
Q8WVJ2;E5RFP0	2920.1863228345305	2918.9032006250673	2920.3059177513787	2918.0546620931777	2919.5091767102695	2929.146220896718	2929.1203119576235	2929.195254471277	2929.453809333605	2928.6587374189066
Q8WVK2;B8ZZ98	2884.362045281826	2883.38891954707	2884.5951056056215	2882.831327419442	2884.0701389707056	2891.6942557239727	2891.7475840768616	2891.771737604188	2891.697248386698	2891.550216430459
Q8WVK7;J3KSP0;J3KTC5	2177.2421996567805	2177.522090992382	2177.2805802290386	2177.714471938092	2177.540466524006	2170.7230149805446	2170.8623398436152	2170.6814344067725	2170.5013362167074	2170.8841315033624
Q8WVL7	2238.6769231473554	2240.1007366786744	2238.05456039447	2240.73074446397	2238.6912780134744	2224.4615120998374	2224.2900248008036	2224.2437134338224	2224.886895337216	2224.202310297268
Q8WVM0	2616.448327315856	2613.360797917459	2617.1867105265223	2610.2179069332797	2617.6989379330516	2431.0092211338856	2435.545728831548	2429.122045538399	2428.837140127386	2428.4923154006087
Q8WVM7;Q8WVM7-2;Q68DW7	3129.3931157051534	3126.873567608173	3129.876464800239	3125.027682825103	3128.9734759476833	3097.8109535978087	3098.936294816049	3097.46546605668	3097.4886759439482	3096.7534521706625
Q8WVM8;Q8WVM8-3	3144.0727185858473	3143.1605961242235	3144.4508755940055	3142.580195579451	3144.292368185671	3128.114217483387	3128.73651328329	3127.9925785085866	3127.613526475829	3128.0012752379207
Q8WVP5	2214.9068991180807	2215.31754374976	2214.460627216812	2215.6454893107875	2214.008161668083	2256.5066167184887	2255.342892237583	2256.8455814798044	2257.5494599130197	2256.4695796521432
Q8WVQ1;Q8WVQ1-3;K7EN15;Q8WVQ1-2	2582.908525856158	2587.270831338718	2581.077045565509	2589.2784727738176	2583.0191162479196	2544.4933459060067	2543.904962609295	2543.896975977872	2545.7255749767733	2543.866478635731
Q8WVR3;H0Y452;B3KNS5	2622.8362969399177	2618.717009432548	2623.543979636095	2615.8484666007826	2621.7056562411026	2601.165412731878	2602.3293155667175	2600.8865803410245	2601.0887865930144	2599.6041716764726
Q8WVT3	2824.544512169751	2824.6076541328703	2825.0121215048675	2825.801104251378	2823.941391613382	2957.4877447548156	2954.977530610405	2958.964164740991	2958.0833875387	2959.5601578447395
Q8WVV4-1;Q8WVV4	2261.330921412182	2265.296849062147	2259.420785316219	2267.1598927883606	2260.7551675295304	2253.7179531659986	2252.466448355491	2253.394950943759	2255.5300440292476	2253.0380188977297
Q8WVV9;Q8WVV9-4;C9IYN3;D6W592;B7WPG3;Q8WVV9-5;Q8WVV9-3	2966.7119132149514	2962.685069329496	2967.644297003156	2958.7912061232923	2967.9404297869773	2758.738294423978	2763.927710152228	2756.615731463662	2756.310622679485	2755.7423885919306
Q8WVX3	2370.9720758927515	2375.3415258457408	2370.940653881435	2379.2005683107354	2372.685018765227	2454.7445058129006	2452.6632246479	2455.837298306301	2454.269853253634	2458.1134265635187
Q8WVX9;E9PNW8	2610.8951057173476	2611.6602086960847	2610.3483863534643	2611.983570037266	2610.3930661218124	2619.626892180433	2619.0665377592672	2619.625243601861	2620.3785140980763	2619.3204330900944
Q8WVY7	3128.605625968316	3126.5335334544957	3128.888384677291	3125.220485524531	3127.6466854204327	3143.889248782522	3143.8833847984797	3143.998669033297	3144.2459687115706	3143.248796160147
Q8WW01;F2Z3M0;E9PPN1;H0YCV5	2519.150262728148	2515.911670133357	2518.513860534606	2511.8274838845505	2518.163414127485	2329.082468828291	2332.9132561291235	2326.8034044058745	2329.188615069325	2324.302127566853
Q8WW12;Q8WW12-2	3088.0768466912396	3086.2755555975928	3089.17366682967	3086.3143053840945	3087.510926326171	3205.863051757094	3204.1743141210995	3207.2341402843167	3205.856173838218	3207.6542757753073
Q8WW22;Q8WW22-2;Q8WW22-3;F5H170	2678.082229150879	2676.609058196551	2675.6491427906994	2671.569985517592	2677.28981089081	2296.713143243667	2303.35978241675	2292.138609464483	2297.2283425555515	2288.311889443788
Q8WW43;Q8WW43-2;H0YKZ9;H0YLT0	2272.265386222541	2277.4310977877403	2271.4477801305147	2280.983761877819	2273.9296143124925	2286.520628692476	2285.372798074679	2286.755333728888	2286.3658031363047	2288.459175797765
Q8WW59	2800.261792826368	2796.533145863326	2801.90256570548	2795.5279999557324	2799.2289122225293	2934.5133038903173	2932.938237836265	2936.077846591043	2934.396208907124	2936.16590188837
Q8WWA1-2	2183.3347742980577	2185.552433115369	2182.6149937074847	2186.3217917717757	2184.3209455444003	2107.0265356100495	2108.0407438699744	2106.1947894594205	2106.7088451865475	2106.474970952526
Q8WWA1-3	2174.829139617192	2176.080473575621	2174.7653153005167	2177.261383813456	2175.061652400758	2215.156773644559	2214.1863871666365	2215.6232709781834	2215.282598896213	2216.197816000576
